GEO_ID_TEX,GEO_ID_DBL,NAME,Total_Population,Total_Male,Total_Female,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E
1500000US360050307011,360050307011,"Block Group 1, Census Tract 307.01, Bronx County, New York",735,336,399,0,0,0,15,0,0,0,11,16,39,31,0,0,32,10,78,0,13,11,31,41,0,8,21,0,0,0,16,0,0,20,14,14,17,12,31,64,44,35,39,29,14,13,16,0,0
1500000US360050279001,360050279001,"Block Group 1, Census Tract 279, Bronx County, New York",647,336,311,19,15,0,13,0,0,82,0,37,34,0,0,0,0,124,0,12,0,0,0,0,0,0,35,0,0,0,0,0,0,9,16,54,0,16,82,0,27,0,72,0,0,0,0,0,0
1500000US360050361005,360050361005,"Block Group 5, Census Tract 361, Bronx County, New York",1058,413,645,23,0,49,3,16,1,0,67,78,2,1,1,63,21,23,0,0,0,0,0,65,0,0,22,21,19,0,0,0,45,117,48,38,35,79,18,80,0,0,0,0,38,16,50,19,0
1500000US360050426006,360050426006,"Block Group 6, Census Tract 426, Bronx County, New York",591,222,369,0,0,0,45,36,0,0,0,0,0,0,0,0,0,17,0,70,0,21,7,26,0,0,0,0,15,0,43,0,0,0,57,41,25,0,44,41,31,31,0,20,0,21,0,0,0
1500000US360050155001,360050155001,"Block Group 1, Census Tract 155, Bronx County, New York",2149,830,1319,72,50,85,0,74,10,0,21,83,93,47,27,29,10,71,31,65,0,23,12,8,19,0,136,138,156,50,43,16,0,32,78,106,57,51,97,56,142,45,23,32,18,10,23,0,10
1500000US360050385003,360050385003,"Block Group 3, Census Tract 385, Bronx County, New York",1034,469,565,20,10,78,23,8,0,0,52,67,28,34,0,59,12,0,0,30,10,19,0,0,0,19,127,69,0,38,0,38,0,25,31,52,65,15,21,19,16,0,0,0,9,0,27,0,13
1500000US360050358006,360050358006,"Block Group 6, Census Tract 358, Bronx County, New York",1826,908,918,32,47,89,57,0,0,0,37,0,94,107,135,19,22,31,36,61,15,0,41,17,0,68,74,46,0,57,96,26,0,0,51,112,33,46,39,81,20,54,0,70,0,78,0,17,18
1500000US360050442004,360050442004,"Block Group 4, Census Tract 442, Bronx County, New York",970,383,587,37,30,0,0,25,0,35,9,26,0,45,0,37,0,78,0,21,11,0,29,0,0,0,83,0,7,0,24,0,22,106,84,19,0,42,59,8,50,30,0,0,19,24,10,0,0
1500000US360050059021,360050059021,"Block Group 1, Census Tract 59.02, Bronx County, New York",757,478,279,23,56,27,9,0,12,0,0,81,53,32,31,46,14,17,37,0,6,26,0,8,0,0,0,6,11,13,11,0,13,18,29,0,0,18,60,25,31,22,20,0,0,2,0,0,0
1500000US360050389004,360050389004,"Block Group 4, Census Tract 389, Bronx County, New York",1082,447,635,51,41,35,3,0,0,0,7,90,17,52,0,52,0,10,12,44,0,17,11,0,5,0,67,20,70,29,0,0,52,0,40,126,0,21,24,70,60,0,0,0,0,26,17,0,13
1500000US360050035002,360050035002,"Block Group 2, Census Tract 35, Bronx County, New York",1817,706,1111,37,52,120,61,0,0,0,72,98,83,42,0,65,9,29,13,13,0,0,0,0,12,0,97,142,15,45,0,50,60,50,45,65,86,67,57,90,85,0,34,12,0,35,54,22,0
1500000US360050149002,360050149002,"Block Group 2, Census Tract 149, Bronx County, New York",1398,616,782,26,22,126,51,0,18,14,17,88,18,16,14,42,13,111,0,14,0,0,17,9,0,0,96,68,59,32,23,0,28,27,83,55,42,54,21,69,23,0,7,7,5,6,26,23,28
1500000US360050070003,360050070003,"Block Group 3, Census Tract 70, Bronx County, New York",1059,383,676,33,26,0,0,0,52,0,27,15,73,0,0,5,22,28,0,0,0,55,35,12,0,0,30,66,0,55,0,14,0,18,80,15,0,90,79,0,71,0,36,0,96,11,0,15,0
1500000US360050157002,360050157002,"Block Group 2, Census Tract 157, Bronx County, New York",1462,736,726,78,50,104,13,6,31,0,12,88,79,78,0,30,20,43,85,0,14,0,0,0,5,0,39,37,0,22,18,0,0,111,58,48,36,20,48,89,66,31,65,10,0,23,5,0,0
1500000US360050210027,360050210027,"Block Group 7, Census Tract 210.02, Bronx County, New York",1454,545,909,0,11,33,19,52,0,0,0,78,62,0,105,17,55,30,22,0,0,0,50,11,0,0,42,0,21,23,0,0,53,28,77,15,128,64,103,96,91,19,40,0,0,58,0,0,51
1500000US360050239004,360050239004,"Block Group 4, Census Tract 239, Bronx County, New York",2104,996,1108,124,106,141,43,18,0,0,67,64,121,50,45,44,124,0,0,0,0,0,26,0,23,0,189,61,83,36,0,37,19,64,185,38,75,20,62,103,17,0,18,17,11,73,0,0,0
1500000US360050403042,360050403042,"Block Group 2, Census Tract 403.04, Bronx County, New York",1412,685,727,148,57,48,0,65,12,19,64,105,21,4,33,30,44,31,0,0,0,0,0,0,0,4,69,57,93,17,11,0,56,27,87,58,38,18,116,5,35,10,2,0,0,18,0,0,10
1500000US360050042004,360050042004,"Block Group 4, Census Tract 42, Bronx County, New York",1123,475,648,100,0,56,110,5,0,7,8,0,41,0,0,0,37,0,68,0,0,21,0,22,0,0,0,35,128,31,0,8,0,0,26,0,260,7,0,0,105,0,27,0,21,0,0,0,0
1500000US360050265004,360050265004,"Block Group 4, Census Tract 265, Bronx County, New York",1191,643,548,129,17,73,28,24,0,0,0,123,38,0,13,51,57,55,0,0,17,18,0,0,0,0,36,48,31,82,0,0,0,31,83,17,111,0,27,61,9,12,0,0,0,0,0,0,0
1500000US360050237021,360050237021,"Block Group 1, Census Tract 237.02, Bronx County, New York",1143,513,630,26,24,27,48,0,0,0,44,69,66,11,55,17,43,55,0,8,5,0,0,6,4,5,36,38,55,10,10,17,26,22,69,43,19,59,42,37,50,0,18,5,11,9,54,0,0
1500000US360050075003,360050075003,"Block Group 3, Census Tract 75, Bronx County, New York",963,439,524,13,14,28,42,12,0,12,25,34,28,0,26,45,28,14,10,26,9,25,31,6,11,0,6,44,27,19,0,11,0,45,7,20,34,46,18,50,19,0,12,0,5,76,64,21,0
1500000US360050090005,360050090005,"Block Group 5, Census Tract 90, Bronx County, New York",1545,659,886,55,39,44,0,10,56,0,13,57,93,60,79,24,7,9,75,10,0,11,0,0,17,0,0,8,78,6,0,26,0,29,159,0,135,17,48,19,155,37,18,40,0,47,38,26,0
1500000US360050336004,360050336004,"Block Group 4, Census Tract 336, Bronx County, New York",696,253,443,29,25,0,24,25,0,0,0,29,0,0,28,0,0,34,40,0,0,0,19,0,0,0,22,0,0,0,32,32,0,0,78,0,0,0,51,32,0,0,0,60,0,89,47,0,0
1500000US360050236001,360050236001,"Block Group 1, Census Tract 236, Bronx County, New York",1056,519,537,60,52,6,45,18,7,9,33,59,30,27,40,32,10,25,0,5,9,4,19,4,0,25,23,51,56,17,5,17,1,13,39,38,61,26,21,10,31,4,6,15,14,23,17,18,31
1500000US360050301001,360050301001,"Block Group 1, Census Tract 301, Bronx County, New York",788,301,487,13,0,3,0,0,0,6,17,43,8,9,1,22,10,5,24,27,7,18,50,8,4,26,16,3,5,3,0,0,2,2,20,7,9,0,3,25,20,0,7,14,9,28,54,66,194
1500000US360050078001,360050078001,"Block Group 1, Census Tract 78, Bronx County, New York",1634,693,941,12,78,19,57,17,22,0,106,12,65,0,59,56,73,65,0,0,0,0,22,16,14,0,143,84,49,0,27,58,0,40,73,59,18,112,0,62,96,0,18,0,31,58,0,13,0
1500000US360050147012,360050147012,"Block Group 2, Census Tract 147.01, Bronx County, New York",1780,924,856,185,17,81,94,0,78,0,111,26,49,0,29,87,119,20,0,0,0,0,0,28,0,0,59,64,64,29,0,15,0,89,51,78,36,20,171,0,35,18,9,16,23,37,0,30,12
1500000US360050044003,360050044003,"Block Group 3, Census Tract 44, Bronx County, New York",1679,697,982,87,133,65,8,9,0,28,9,12,12,63,62,16,27,25,5,34,11,40,6,25,6,14,70,34,78,54,7,30,10,77,68,127,44,34,45,48,50,0,32,0,25,38,52,17,42
1500000US360050155002,360050155002,"Block Group 2, Census Tract 155, Bronx County, New York",735,281,454,24,0,18,0,8,0,0,0,45,0,30,29,46,16,12,0,9,0,12,23,9,0,0,14,0,21,0,32,0,0,73,31,37,12,7,44,43,0,0,15,0,76,40,0,0,9
1500000US360050043004,360050043004,"Block Group 4, Census Tract 43, Bronx County, New York",1100,405,695,24,63,29,46,0,0,0,0,37,9,22,47,0,60,26,0,0,10,17,9,0,6,0,45,51,58,11,20,7,11,24,66,65,0,18,55,34,43,0,46,9,9,52,14,0,57
1500000US360050132005,360050132005,"Block Group 5, Census Tract 132, Bronx County, New York",1783,1049,734,127,13,96,13,0,0,20,39,0,108,20,34,144,70,33,125,0,0,26,67,16,27,71,86,18,16,0,0,0,0,0,70,60,46,62,0,76,129,0,22,0,26,0,29,93,1
1500000US360050252002,360050252002,"Block Group 2, Census Tract 252, Bronx County, New York",1422,645,777,41,9,45,13,9,0,0,32,48,63,50,48,119,20,14,20,33,21,6,11,10,33,0,2,86,52,6,20,20,5,40,69,53,58,17,29,53,31,36,18,35,30,42,35,5,35
1500000US360050194001,360050194001,"Block Group 1, Census Tract 194, Bronx County, New York",2334,1181,1153,102,98,79,42,35,6,5,33,92,184,28,85,92,111,80,0,30,12,2,23,6,13,23,51,45,126,67,5,0,17,42,53,133,132,48,75,107,73,17,25,5,26,26,6,20,54
1500000US360050225004,360050225004,"Block Group 4, Census Tract 225, Bronx County, New York",377,200,177,14,18,0,18,0,0,0,21,0,18,12,18,26,21,0,0,0,0,23,11,0,0,0,0,17,0,20,0,0,0,0,54,18,18,0,0,0,0,18,32,0,0,0,0,0,0
1500000US360050173004,360050173004,"Block Group 4, Census Tract 173, Bronx County, New York",2579,1226,1353,25,71,26,157,58,0,0,126,86,60,81,114,92,0,101,0,11,0,32,119,26,41,0,56,142,84,0,40,0,52,75,27,35,111,74,42,52,162,40,58,0,14,64,62,69,94
1500000US360050419007,360050419007,"Block Group 7, Census Tract 419, Bronx County, New York",864,384,480,56,0,0,0,17,0,0,0,0,69,53,0,75,0,56,0,0,0,42,0,0,0,16,53,0,0,0,0,63,0,63,0,0,44,0,31,20,21,0,150,0,0,19,0,16,0
1500000US360050415003,360050415003,"Block Group 3, Census Tract 415, Bronx County, New York",383,160,223,0,0,22,0,0,0,0,0,44,25,0,44,0,0,0,15,0,0,0,0,10,0,0,0,28,76,0,0,0,0,0,0,10,0,22,0,0,44,0,14,9,0,11,0,9,0
1500000US360050061003,360050061003,"Block Group 3, Census Tract 61, Bronx County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360050193002,360050193002,"Block Group 2, Census Tract 193, Bronx County, New York",672,232,440,0,0,0,49,0,0,0,85,22,31,0,0,0,0,0,0,0,0,0,45,0,0,0,0,40,31,21,0,0,0,76,20,0,42,28,11,98,15,0,19,0,0,20,0,0,19
1500000US360050371001,360050371001,"Block Group 1, Census Tract 371, Bronx County, New York",1265,572,693,0,39,92,0,0,30,15,0,113,0,95,49,12,17,27,46,0,0,9,0,28,0,0,115,48,71,21,0,0,0,45,60,52,106,0,13,53,25,40,23,0,21,0,0,0,0
1500000US360050309000,360050309000,"Block Group 0, Census Tract 309, Bronx County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360050118001,360050118001,"Block Group 1, Census Tract 118, Bronx County, New York",2600,1609,991,27,21,57,0,474,225,154,127,38,29,33,18,29,34,121,54,31,18,60,10,49,0,0,25,10,0,0,236,78,56,52,77,77,0,27,31,36,49,49,44,0,0,36,12,17,79
1500000US360050356001,360050356001,"Block Group 1, Census Tract 356, Bronx County, New York",1439,652,787,36,87,38,30,0,18,12,32,0,19,57,24,100,6,40,15,15,10,11,47,43,12,0,10,18,27,7,1,0,0,53,101,64,62,35,6,51,28,8,97,20,9,50,96,6,38
1500000US360050337001,360050337001,"Block Group 1, Census Tract 337, Bronx County, New York",520,242,278,0,6,12,11,17,0,0,0,19,53,4,0,0,35,28,5,0,0,0,24,21,0,7,12,18,24,11,5,4,7,0,7,38,4,0,35,21,11,0,0,37,0,0,22,6,16
1500000US360050323004,360050323004,"Block Group 4, Census Tract 323, Bronx County, New York",1287,539,748,1,0,41,34,0,0,0,0,0,0,28,11,48,23,86,97,36,13,0,30,29,20,42,38,63,12,0,14,0,58,13,0,0,18,82,17,24,126,67,0,18,25,36,32,49,56
1500000US360050206011,360050206011,"Block Group 1, Census Tract 206.01, Bronx County, New York",1223,619,604,81,6,36,16,0,0,0,76,84,53,36,24,0,50,60,13,15,0,9,13,13,0,34,44,44,5,23,16,0,4,16,137,29,19,84,47,22,20,0,7,19,11,28,0,27,2
1500000US360050240003,360050240003,"Block Group 3, Census Tract 240, Bronx County, New York",1061,578,483,38,18,0,51,0,0,0,16,120,46,21,10,28,45,84,8,0,19,38,4,32,0,0,0,0,31,27,0,0,0,24,70,18,9,26,64,44,38,6,61,0,33,16,0,16,0
1500000US360050423001,360050423001,"Block Group 1, Census Tract 423, Bronx County, New York",1170,516,654,0,44,36,25,0,0,16,0,129,84,21,56,25,0,30,16,11,13,0,10,0,0,0,51,107,75,25,0,0,0,11,69,113,40,33,20,36,36,0,0,0,8,30,0,0,0
1500000US360050394004,360050394004,"Block Group 4, Census Tract 394, Bronx County, New York",1055,521,534,92,0,13,12,11,27,0,66,86,11,21,30,33,0,53,0,16,11,0,32,3,0,4,71,42,12,35,0,0,28,36,62,26,40,14,50,22,35,12,0,0,26,9,12,2,0
1500000US360050326002,360050326002,"Block Group 2, Census Tract 326, Bronx County, New York",1128,534,594,29,0,0,13,9,0,0,14,13,156,0,40,56,39,8,21,32,0,10,32,29,33,0,58,19,52,0,35,12,0,19,12,34,34,33,36,47,9,8,48,0,72,0,34,32,0
1500000US360050345003,360050345003,"Block Group 3, Census Tract 345, Bronx County, New York",638,274,364,0,9,50,19,0,0,0,0,0,21,0,58,4,10,34,0,22,16,0,11,10,0,10,0,30,42,0,4,0,0,0,21,27,0,37,9,16,20,35,0,0,38,53,10,0,22
1500000US360050235013,360050235013,"Block Group 3, Census Tract 235.01, Bronx County, New York",1025,376,649,53,10,40,57,0,0,0,53,44,18,12,0,23,14,39,13,0,0,0,0,0,0,0,65,47,14,0,0,0,0,106,72,17,8,29,82,93,27,43,28,17,0,0,0,0,1
1500000US360050462026,360050462026,"Block Group 6, Census Tract 462.02, Bronx County, New York",810,407,403,0,173,0,0,30,0,0,0,0,0,0,83,0,18,0,35,0,21,31,0,0,0,16,11,75,10,0,10,12,0,30,46,0,0,43,10,0,38,30,31,0,0,0,0,0,57
1500000US360050042006,360050042006,"Block Group 6, Census Tract 42, Bronx County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360050233021,360050233021,"Block Group 1, Census Tract 233.02, Bronx County, New York",1629,807,822,33,64,82,82,12,26,33,34,59,121,60,9,44,31,42,18,0,0,23,11,0,15,8,50,56,15,6,23,24,0,48,106,112,7,58,52,96,45,37,0,23,0,18,46,0,0
1500000US360050389002,360050389002,"Block Group 2, Census Tract 389, Bronx County, New York",1251,598,653,26,63,61,39,48,26,119,0,24,39,17,0,29,23,0,0,19,0,28,0,0,0,37,26,89,44,40,34,0,12,71,51,85,29,8,52,27,0,19,9,10,17,30,0,0,0
1500000US360050388002,360050388002,"Block Group 2, Census Tract 388, Bronx County, New York",1674,712,962,20,62,31,34,21,23,6,80,5,63,41,8,61,58,62,6,0,66,15,20,6,16,8,48,36,34,23,6,0,8,31,118,52,74,34,62,103,25,15,111,10,20,50,26,61,15
1500000US360050185004,360050185004,"Block Group 4, Census Tract 185, Bronx County, New York",905,425,480,0,0,106,30,0,0,0,33,55,44,40,43,39,22,0,0,0,0,13,0,0,0,0,35,0,38,43,0,0,23,29,32,0,17,108,0,78,34,0,0,0,0,43,0,0,0
1500000US360050241002,360050241002,"Block Group 2, Census Tract 241, Bronx County, New York",1365,783,582,39,58,79,0,12,16,9,42,141,76,66,25,13,47,51,0,9,19,20,31,30,0,0,29,0,11,34,48,0,23,43,24,0,37,49,87,18,31,0,34,15,9,9,70,11,0
1500000US360050221022,360050221022,"Block Group 2, Census Tract 221.02, Bronx County, New York",1215,572,643,88,36,69,22,22,0,0,0,0,98,19,35,79,47,0,0,20,0,26,11,0,0,0,30,24,89,45,0,21,0,28,42,50,22,48,42,22,35,31,17,14,10,19,29,0,25
1500000US360050050024,360050050024,"Block Group 4, Census Tract 50.02, Bronx County, New York",1235,581,654,88,94,45,37,0,19,0,72,93,24,23,0,0,15,27,0,22,0,0,22,0,0,0,36,57,61,26,0,20,3,78,27,54,58,23,55,28,20,8,43,0,20,0,22,0,15
1500000US360050429023,360050429023,"Block Group 3, Census Tract 429.02, Bronx County, New York",636,189,447,0,0,57,15,0,0,0,0,14,41,0,44,10,0,8,0,0,0,0,0,0,0,0,51,0,20,30,0,0,0,34,53,23,54,47,0,23,20,0,20,0,24,15,0,12,21
1500000US360050244001,360050244001,"Block Group 1, Census Tract 244, Bronx County, New York",984,480,504,24,107,40,6,0,0,0,0,21,82,62,42,14,13,0,6,3,0,13,21,13,3,10,25,0,55,0,0,0,9,0,38,75,46,28,9,4,60,18,18,12,19,17,37,21,13
1500000US360050314002,360050314002,"Block Group 2, Census Tract 314, Bronx County, New York",1122,534,588,10,0,55,11,15,0,0,25,58,6,26,25,71,48,53,20,33,0,21,25,20,0,12,6,32,10,18,0,27,0,9,24,45,21,23,36,36,16,8,42,0,8,32,4,48,143
1500000US360050125002,360050125002,"Block Group 2, Census Tract 125, Bronx County, New York",1182,609,573,10,30,10,57,0,0,16,21,63,94,12,50,0,60,61,0,62,0,18,0,38,0,7,41,36,6,18,14,5,22,18,21,53,49,16,23,66,42,26,0,0,21,5,60,7,24
1500000US360050424002,360050424002,"Block Group 2, Census Tract 424, Bronx County, New York",1388,685,703,43,72,46,16,55,0,20,60,35,64,22,24,34,55,40,5,19,10,40,0,0,25,0,13,31,0,23,32,0,23,25,17,48,89,23,98,34,80,0,63,6,23,10,40,11,14
1500000US360050216011,360050216011,"Block Group 1, Census Tract 216.01, Bronx County, New York",1506,650,856,13,21,64,13,6,45,7,1,67,43,61,56,79,36,12,0,17,21,0,17,0,20,51,147,77,6,30,0,0,0,20,151,115,59,28,0,80,0,1,10,19,25,0,14,54,20
1500000US360050067006,360050067006,"Block Group 6, Census Tract 67, Bronx County, New York",700,291,409,0,75,0,0,24,0,30,0,45,0,51,0,0,29,0,0,37,0,0,0,0,0,0,30,0,0,0,0,0,0,61,0,10,67,32,72,0,0,42,17,0,16,14,0,48,0
1500000US360050332012,360050332012,"Block Group 2, Census Tract 332.01, Bronx County, New York",2142,1188,954,258,121,66,0,0,0,0,65,92,62,146,112,75,39,64,19,31,12,15,11,0,0,0,56,180,85,11,3,16,0,82,95,60,79,54,8,25,10,57,46,47,8,0,0,0,32
1500000US360050328001,360050328001,"Block Group 1, Census Tract 328, Bronx County, New York",879,510,369,74,58,24,0,40,0,20,16,46,56,58,0,39,13,9,10,10,0,1,0,8,27,1,0,39,15,9,0,0,0,0,28,67,53,33,19,32,9,0,23,0,0,10,14,15,3
1500000US360050369021,360050369021,"Block Group 1, Census Tract 369.02, Bronx County, New York",773,391,382,0,29,11,39,22,17,0,37,25,50,35,31,48,10,21,7,9,0,0,0,0,0,0,48,23,37,0,7,0,0,15,8,15,52,34,21,30,26,0,11,11,21,15,0,0,8
1500000US360050132001,360050132001,"Block Group 1, Census Tract 132, Bronx County, New York",899,458,441,0,63,41,0,0,0,49,0,19,0,17,104,15,48,62,0,0,25,15,0,0,0,0,19,77,0,0,0,0,0,0,17,19,0,72,41,0,43,25,54,0,0,0,0,0,74
1500000US360050227013,360050227013,"Block Group 3, Census Tract 227.01, Bronx County, New York",2077,870,1207,48,7,13,57,62,12,24,63,133,61,92,45,23,73,43,17,5,20,35,0,37,0,0,104,105,60,7,55,1,28,158,133,74,81,16,71,91,90,29,16,41,37,0,10,0,0
1500000US360050451011,360050451011,"Block Group 1, Census Tract 451.01, Bronx County, New York",658,299,359,7,14,7,0,0,0,0,24,57,27,27,19,8,20,24,6,13,0,10,6,0,11,19,21,6,0,0,5,0,9,0,56,17,22,11,35,34,23,4,12,5,11,18,28,24,18
1500000US360050344001,360050344001,"Block Group 1, Census Tract 344, Bronx County, New York",1307,560,747,54,25,24,17,0,0,16,34,59,8,49,0,61,51,64,13,8,28,0,14,35,0,0,27,18,52,31,5,19,0,28,44,59,50,72,45,60,55,0,53,15,29,44,17,7,17
1500000US360050016002,360050016002,"Block Group 2, Census Tract 16, Bronx County, New York",966,475,491,0,36,33,0,0,0,0,26,0,4,82,3,15,93,20,0,30,15,0,0,71,47,0,0,45,34,0,0,0,0,61,13,34,36,0,0,10,38,27,0,46,0,26,61,9,51
1500000US360050023001,360050023001,"Block Group 1, Census Tract 23, Bronx County, New York",2378,1090,1288,62,110,128,66,45,94,37,81,90,30,15,27,45,17,19,23,49,32,10,18,51,41,0,100,46,35,7,51,22,12,125,115,0,124,46,62,110,135,13,25,0,62,90,77,9,22
1500000US360050364002,360050364002,"Block Group 2, Census Tract 364, Bronx County, New York",950,417,533,0,11,25,21,8,0,0,0,70,82,16,58,14,7,7,0,52,0,25,0,11,10,0,52,0,54,27,0,24,8,0,16,32,31,69,0,21,45,20,28,7,28,23,38,0,10
1500000US360050382002,360050382002,"Block Group 2, Census Tract 382, Bronx County, New York",1393,733,660,46,47,103,99,21,7,0,27,10,51,65,74,6,42,64,0,6,6,14,34,5,0,6,28,14,51,46,16,0,0,34,40,54,97,30,56,19,44,14,17,29,25,18,16,1,11
1500000US360050157003,360050157003,"Block Group 3, Census Tract 157, Bronx County, New York",1846,942,904,49,122,69,0,0,39,0,12,210,16,36,19,28,53,108,57,0,37,44,18,10,15,0,0,87,0,27,20,0,51,14,276,56,44,41,31,44,68,39,8,75,0,9,14,0,0
1500000US360050181013,360050181013,"Block Group 3, Census Tract 181.01, Bronx County, New York",1067,339,728,41,0,44,0,11,22,0,14,17,0,64,37,0,49,30,0,0,0,10,0,0,0,0,49,76,63,44,22,31,39,64,85,53,25,36,50,17,38,0,0,0,23,0,13,0,0
1500000US360050039001,360050039001,"Block Group 1, Census Tract 39, Bronx County, New York",1679,895,784,208,66,34,10,0,32,27,25,40,145,202,70,21,15,0,0,0,0,0,0,0,0,0,92,139,38,40,53,34,0,0,58,69,76,29,93,36,13,0,0,0,0,0,0,0,14
1500000US360050087001,360050087001,"Block Group 1, Census Tract 87, Bronx County, New York",1467,712,755,73,74,66,0,16,42,10,37,166,42,35,29,26,19,20,21,26,0,10,0,0,0,0,47,52,101,17,20,0,0,5,100,54,48,72,68,49,35,9,16,28,0,25,0,9,0
1500000US360050251001,360050251001,"Block Group 1, Census Tract 251, Bronx County, New York",2093,940,1153,99,64,158,0,83,0,87,0,221,21,113,15,0,79,0,0,0,0,0,0,0,0,0,33,122,125,146,99,21,0,18,62,29,198,73,54,78,0,0,40,0,0,55,0,0,0
1500000US360050084001,360050084001,"Block Group 1, Census Tract 84, Bronx County, New York",869,479,390,5,22,60,19,13,0,47,39,79,8,20,19,26,30,38,7,7,22,0,10,8,0,0,19,5,31,8,18,0,0,11,13,37,39,30,44,23,19,8,7,0,10,16,25,12,15
1500000US360050460002,360050460002,"Block Group 2, Census Tract 460, Bronx County, New York",697,248,449,12,11,24,0,0,17,0,0,37,0,0,35,0,47,57,0,8,0,0,0,0,0,0,55,27,15,24,0,0,17,26,18,0,11,44,14,80,33,16,7,14,25,0,0,11,12
1500000US360050067001,360050067001,"Block Group 1, Census Tract 67, Bronx County, New York",948,537,411,27,98,21,0,0,0,0,34,69,25,34,0,0,112,52,0,18,0,0,33,14,0,0,0,22,49,0,0,0,36,0,0,21,14,39,0,67,0,33,0,16,0,69,0,0,45
1500000US360050052002,360050052002,"Block Group 2, Census Tract 52, Bronx County, New York",1462,709,753,72,41,96,60,35,0,0,0,93,42,89,11,70,0,44,14,25,7,5,5,0,0,0,45,21,8,51,9,35,6,23,54,114,15,28,42,42,67,58,6,0,12,28,71,0,18
1500000US360050206012,360050206012,"Block Group 2, Census Tract 206.01, Bronx County, New York",1113,491,622,20,41,9,17,7,7,9,35,15,39,98,0,26,26,33,27,30,15,10,27,0,0,0,73,25,9,16,28,21,6,7,123,17,30,28,40,25,62,20,7,20,15,0,30,0,20
1500000US360050147013,360050147013,"Block Group 3, Census Tract 147.01, Bronx County, New York",1739,691,1048,9,78,0,1,86,105,36,135,57,101,49,0,1,0,12,21,0,0,0,0,0,0,0,104,29,249,0,0,0,0,0,42,48,94,7,72,126,112,14,51,0,0,0,37,0,63
1500000US360050041001,360050041001,"Block Group 1, Census Tract 41, Bronx County, New York",1389,547,842,140,0,49,85,0,88,0,0,31,0,41,0,0,0,49,0,0,0,17,30,17,0,0,3,57,92,98,14,0,0,47,46,57,107,34,37,55,35,0,47,12,42,37,22,0,0
1500000US360050083003,360050083003,"Block Group 3, Census Tract 83, Bronx County, New York",1692,812,880,87,9,43,38,48,35,0,37,118,129,70,15,26,37,0,75,18,20,0,7,0,0,0,33,50,32,29,22,15,0,63,7,54,190,30,88,43,80,10,58,32,22,8,5,9,0
1500000US360050423002,360050423002,"Block Group 2, Census Tract 423, Bronx County, New York",1534,679,855,0,9,57,29,31,0,0,100,101,51,29,69,0,65,30,0,14,0,20,49,25,0,0,66,41,45,55,18,9,0,46,64,87,36,40,47,111,25,11,15,0,62,65,0,0,12
1500000US360050415006,360050415006,"Block Group 6, Census Tract 415, Bronx County, New York",1608,736,872,139,47,25,0,0,0,22,0,166,101,128,0,22,23,63,0,0,0,0,0,0,0,0,166,106,95,33,0,0,38,18,65,83,70,0,41,23,70,0,35,0,0,0,0,29,0
1500000US360050372002,360050372002,"Block Group 2, Census Tract 372, Bronx County, New York",1489,627,862,19,36,53,8,18,0,0,60,51,50,51,39,61,51,50,4,12,13,10,18,10,6,7,11,100,31,51,32,29,0,45,102,36,59,54,33,100,14,0,12,25,11,29,24,27,37
1500000US360050300006,360050300006,"Block Group 6, Census Tract 300, Bronx County, New York",936,535,401,97,0,134,0,0,0,0,9,47,54,11,77,36,5,7,9,0,10,21,17,0,0,1,0,60,0,9,0,0,0,0,44,37,56,0,7,25,20,0,36,0,17,11,1,0,78
1500000US360050264002,360050264002,"Block Group 2, Census Tract 264, Bronx County, New York",1014,444,570,15,51,35,22,15,0,0,0,0,51,18,18,43,0,31,57,15,0,0,21,15,16,21,46,0,19,52,0,28,0,20,70,0,21,54,59,28,0,33,16,0,20,0,62,27,15
1500000US360050365013,360050365013,"Block Group 3, Census Tract 365.01, Bronx County, New York",738,364,374,16,18,53,28,12,0,0,11,70,15,14,41,0,10,11,29,0,0,24,0,12,0,0,53,18,16,0,0,44,0,28,13,36,11,19,0,68,23,0,19,9,17,0,0,0,0
